Water_Test_ID,Location_ID,Test_Date,Source_Type,pH,Turbidity_NTU,TDS_mgL,Hardness_mgL,Chloride_mgL,Nitrate_mgL,Arsenic_mgL,Fluoride_mgL,Ecoli_Presence,Test_By
WQT_SIL_HAN_20240712,VLG_SIL_01,2024-07-12,Handpump,7.66,1.36,285.43,143.02,15.87,20.6,0.0032,0.894,False,IoT_Sensor
WQT_AGR_BOR_20240712,VLG_AGR_01,2024-07-12,Borewell,8.07,0.0,368.76,194.29,31.63,19.46,0.0217,1.467,False,IoT_Sensor
WQT_AGR_HAN_20240712,VLG_AGR_01,2024-07-12,Handpump,7.58,1.43,236.26,140.73,5.48,10.15,0.0122,0.473,False,IoT_Sensor
WQT_AGR_RIV_20240712,VLG_AGR_01,2024-07-12,River,6.92,4.11,109.29,80.68,16.25,2.93,0.0037,0.348,False,IoT_Sensor
WQT_KOH_SPR_20240712,VLG_KOH_01,2024-07-12,Spring,7.38,1.2,74.02,21.46,11.3,3.53,0.0006,0.12,False,IoT_Sensor
WQT_KOH_STR_20240712,VLG_KOH_01,2024-07-12,Stream,7.47,8.22,139.32,95.5,11.81,1.76,0.0006,0.318,False,IoT_Sensor
WQT_KOH_TAN_20240712,VLG_KOH_01,2024-07-12,Tanker,7.2,0.45,178.45,68.75,28.58,6.48,0.0002,0.441,False,IoT_Sensor
WQT_SHI_STR_20240712,VLG_SHI_01,2024-07-12,Stream,7.11,0.0,40.31,69.81,6.23,3.4,0.0003,0.152,False,IoT_Sensor
WQT_SHI_RAI_20240712,VLG_SHI_01,2024-07-12,Rainwater Collector,6.36,7.0,68.04,22.72,6.25,0.55,0.0019,0.149,False,IoT_Sensor
WQT_SHI_SPR_20240712,VLG_SHI_01,2024-07-12,Spring,7.53,0.12,65.95,41.74,9.38,3.13,0.0004,0.182,False,IoT_Sensor
WQT_ITN_RIV_20240712,VLG_ITN_01,2024-07-12,River,6.75,5.43,123.0,95.36,14.58,7.15,0.002,0.264,False,IoT_Sensor
WQT_ITN_GRA_20240712,VLG_ITN_01,2024-07-12,Gravity-fed System,7.48,3.33,83.66,70.33,4.2,3.64,0.001,0.248,True,IoT_Sensor
WQT_ITN_STR_20240712,VLG_ITN_01,2024-07-12,Stream,7.2,6.36,154.09,75.13,7.27,5.05,0.0022,0.095,False,IoT_Sensor
WQT_AIT_PON_20240712,VLG_AIT_01,2024-07-12,Pond,7.27,25.66,186.76,81.36,15.26,4.29,0.0028,0.425,False,IoT_Sensor
WQT_AIT_RIV_20240712,VLG_AIT_01,2024-07-12,River,7.09,9.51,129.71,100.98,19.21,5.56,0.004,0.151,False,IoT_Sensor
WQT_AIT_WEL_20240712,VLG_AIT_01,2024-07-12,Well,7.05,4.58,154.41,194.71,58.4,17.19,0.0052,0.752,False,IoT_Sensor
WQT_IMF_WEL_20240712,VLG_IMF_01,2024-07-12,Well,6.88,5.45,280.95,137.93,21.84,9.82,0.0012,0.569,False,IoT_Sensor
WQT_IMF_LAK_20240712,VLG_IMF_01,2024-07-12,Lake,7.18,7.42,212.53,102.0,26.83,5.05,0.0023,0.399,True,IoT_Sensor
WQT_IMF_HAN_20240712,VLG_IMF_01,2024-07-12,Handpump,7.66,0.71,141.56,136.43,44.26,14.97,0.005,0.932,False,IoT_Sensor
WQT_TIN_HAN_20240712,VLG_TIN_01,2024-07-12,Handpump,7.54,1.36,183.91,141.88,43.72,6.15,0.0035,1.324,False,IoT_Sensor
WQT_TIN_BOR_20240712,VLG_TIN_01,2024-07-12,Borewell,7.78,1.6,228.0,200.75,71.2,22.6,0.0355,0.991,False,IoT_Sensor
WQT_TIN_PON_20240712,VLG_TIN_01,2024-07-12,Pond,6.98,0.0,162.13,89.88,22.69,10.71,0.0028,0.427,True,IoT_Sensor
WQT_PAS_RIV_20240712,VLG_PAS_01,2024-07-12,River,6.99,5.17,195.35,68.47,12.7,5.86,0.0028,0.311,False,IoT_Sensor
WQT_PAS_STR_20240712,VLG_PAS_01,2024-07-12,Stream,7.34,3.05,159.74,87.51,18.65,3.91,0.0005,0.231,False,IoT_Sensor
WQT_PAS_HAN_20240712,VLG_PAS_01,2024-07-12,Handpump,7.92,0.89,168.68,172.02,45.57,14.01,0.001,1.269,False,IoT_Sensor
WQT_GAU_RIV_20240713,VLG_GAU_01,2024-07-13,River,7.53,14.37,156.54,78.09,17.47,5.04,0.0035,0.438,False,IoT_Sensor
WQT_GAU_HAN_20240713,VLG_GAU_01,2024-07-13,Handpump,7.29,1.74,185.94,174.41,66.18,9.54,0.0256,0.851,False,IoT_Sensor
WQT_GAU_PON_20240713,VLG_GAU_01,2024-07-13,Pond,6.71,26.48,196.76,107.75,17.44,9.61,0.0031,0.601,False,IoT_Sensor
WQT_SIL_WEL_20240713,VLG_SIL_01,2024-07-13,Well,6.69,7.97,287.22,136.14,32.99,12.13,0.0042,0.504,True,IoT_Sensor
WQT_SIL_PON_20240713,VLG_SIL_01,2024-07-13,Pond,6.53,15.12,204.63,93.39,36.18,4.57,0.004,0.465,False,IoT_Sensor
WQT_SIL_HAN_20240713,VLG_SIL_01,2024-07-13,Handpump,7.59,2.89,232.25,168.55,76.19,23.67,0.0076,0.93,False,IoT_Sensor
WQT_AGR_BOR_20240713,VLG_AGR_01,2024-07-13,Borewell,7.81,1.67,287.81,203.52,40.6,21.71,0.0306,1.045,False,IoT_Sensor
WQT_AGR_HAN_20240713,VLG_AGR_01,2024-07-13,Handpump,7.57,2.38,244.29,248.99,18.19,22.44,0.0052,0.699,False,IoT_Sensor
WQT_AGR_RIV_20240713,VLG_AGR_01,2024-07-13,River,6.88,10.53,151.48,73.09,23.45,1.46,0.0001,0.276,False,IoT_Sensor
WQT_KOH_SPR_20240713,VLG_KOH_01,2024-07-13,Spring,7.02,0.0,178.54,91.21,9.25,3.8,0.003,0.269,False,IoT_Sensor
WQT_KOH_STR_20240713,VLG_KOH_01,2024-07-13,Stream,7.35,12.7,154.2,96.69,5.68,6.61,0.0008,0.057,False,IoT_Sensor
WQT_KOH_TAN_20240713,VLG_KOH_01,2024-07-13,Tanker,7.2,0.87,167.52,84.89,25.24,5.06,0.002,0.632,False,IoT_Sensor
WQT_SHI_STR_20240713,VLG_SHI_01,2024-07-13,Stream,6.9,10.12,145.96,66.5,16.36,5.21,0.0019,0.208,False,IoT_Sensor
WQT_SHI_RAI_20240713,VLG_SHI_01,2024-07-13,Rainwater Collector,6.39,6.47,31.28,11.4,5.27,2.83,0.0014,0.1,False,IoT_Sensor
WQT_SHI_SPR_20240713,VLG_SHI_01,2024-07-13,Spring,7.81,3.2,128.94,79.53,11.1,2.42,0.0,0.157,False,IoT_Sensor
WQT_ITN_RIV_20240713,VLG_ITN_01,2024-07-13,River,7.03,11.86,146.54,85.92,16.01,4.62,0.0032,0.38,False,IoT_Sensor
WQT_ITN_GRA_20240713,VLG_ITN_01,2024-07-13,Gravity-fed System,7.59,4.3,111.93,68.57,10.78,4.33,0.0009,0.157,False,IoT_Sensor
WQT_ITN_STR_20240713,VLG_ITN_01,2024-07-13,Stream,7.25,7.65,99.25,26.93,13.76,5.24,0.0027,0.166,False,IoT_Sensor
WQT_AIT_PON_20240713,VLG_AIT_01,2024-07-13,Pond,7.06,19.14,212.38,71.26,16.28,4.73,0.0039,0.418,True,IoT_Sensor
WQT_AIT_RIV_20240713,VLG_AIT_01,2024-07-13,River,7.44,12.46,233.58,65.61,15.67,4.61,0.0012,0.157,False,IoT_Sensor
WQT_AIT_WEL_20240713,VLG_AIT_01,2024-07-13,Well,6.75,4.73,243.17,205.34,30.42,1.03,0.0035,0.903,False,IoT_Sensor
WQT_IMF_WEL_20240713,VLG_IMF_01,2024-07-13,Well,6.68,4.06,281.92,217.02,25.75,9.16,0.0078,0.365,False,IoT_Sensor
WQT_IMF_LAK_20240713,VLG_IMF_01,2024-07-13,Lake,6.87,15.85,158.99,63.71,18.98,6.58,0.0028,0.289,False,IoT_Sensor
WQT_IMF_HAN_20240713,VLG_IMF_01,2024-07-13,Handpump,7.37,3.29,282.24,151.02,40.52,13.5,0.011,0.808,False,IoT_Sensor
WQT_TIN_HAN_20240713,VLG_TIN_01,2024-07-13,Handpump,7.41,3.55,323.44,172.11,24.81,21.53,0.0238,0.75,False,IoT_Sensor
WQT_TIN_BOR_20240713,VLG_TIN_01,2024-07-13,Borewell,7.92,1.44,441.0,156.43,66.52,20.52,0.0082,1.502,False,IoT_Sensor
WQT_TIN_PON_20240713,VLG_TIN_01,2024-07-13,Pond,7.1,21.86,174.46,73.87,21.08,8.02,0.003,0.157,False,IoT_Sensor
WQT_PAS_RIV_20240713,VLG_PAS_01,2024-07-13,River,7.41,12.12,192.76,60.52,11.15,8.97,0.0033,0.355,False,IoT_Sensor
WQT_PAS_STR_20240713,VLG_PAS_01,2024-07-13,Stream,7.26,6.19,207.74,68.82,14.56,4.9,0.0012,0.019,True,IoT_Sensor
WQT_PAS_HAN_20240713,VLG_PAS_01,2024-07-13,Handpump,7.56,0.49,243.7,125.86,30.45,16.85,0.0178,1.185,False,IoT_Sensor
WQT_GAU_RIV_20240714,VLG_GAU_01,2024-07-14,River,7.03,11.24,197.17,75.84,22.05,6.31,0.0043,0.278,True,IoT_Sensor
WQT_GAU_HAN_20240714,VLG_GAU_01,2024-07-14,Handpump,7.52,1.56,339.02,259.61,27.7,14.67,0.0177,0.467,False,IoT_Sensor
WQT_GAU_PON_20240714,VLG_GAU_01,2024-07-14,Pond,6.75,9.46,158.4,113.67,11.82,8.17,0.0027,0.654,False,IoT_Sensor
WQT_SIL_WEL_20240714,VLG_SIL_01,2024-07-14,Well,7.26,5.31,218.09,183.99,31.43,11.15,0.0071,0.431,True,IoT_Sensor
WQT_SIL_PON_20240714,VLG_SIL_01,2024-07-14,Pond,7.07,21.9,277.72,110.01,26.75,5.13,0.0039,0.356,False,IoT_Sensor
WQT_SIL_HAN_20240714,VLG_SIL_01,2024-07-14,Handpump,7.66,2.83,419.06,219.29,44.95,11.66,0.0021,1.238,False,IoT_Sensor
WQT_AGR_BOR_20240714,VLG_AGR_01,2024-07-14,Borewell,7.4,1.62,288.2,199.86,71.48,21.03,0.0261,0.741,False,IoT_Sensor
WQT_AGR_HAN_20240714,VLG_AGR_01,2024-07-14,Handpump,7.37,2.5,413.2,190.77,56.41,16.8,0.0158,1.133,False,IoT_Sensor
WQT_AGR_RIV_20240714,VLG_AGR_01,2024-07-14,River,6.8,8.59,177.59,49.41,12.94,9.51,0.0011,0.338,True,IoT_Sensor
WQT_KOH_SPR_20240714,VLG_KOH_01,2024-07-14,Spring,7.74,5.03,135.05,77.58,7.85,3.65,0.0012,0.314,False,IoT_Sensor
WQT_KOH_STR_20240714,VLG_KOH_01,2024-07-14,Stream,6.77,5.65,110.08,75.6,18.59,5.23,0.0003,0.197,False,IoT_Sensor
WQT_KOH_TAN_20240714,VLG_KOH_01,2024-07-14,Tanker,7.3,1.79,195.26,84.92,31.35,4.86,0.0026,0.553,False,IoT_Sensor
WQT_SHI_STR_20240714,VLG_SHI_01,2024-07-14,Stream,7.08,7.32,87.17,95.19,11.99,0.57,0.0005,0.244,False,IoT_Sensor
WQT_SHI_RAI_20240714,VLG_SHI_01,2024-07-14,Rainwater Collector,6.47,7.17,55.84,14.43,7.17,2.44,0.0001,0.168,True,IoT_Sensor
WQT_SHI_SPR_20240714,VLG_SHI_01,2024-07-14,Spring,7.47,1.8,117.8,36.16,12.13,2.19,0.0008,0.336,False,IoT_Sensor
WQT_ITN_RIV_20240714,VLG_ITN_01,2024-07-14,River,7.48,10.28,187.5,74.31,16.8,7.55,0.0025,0.298,True,IoT_Sensor
WQT_ITN_GRA_20240714,VLG_ITN_01,2024-07-14,Gravity-fed System,7.15,2.86,74.25,62.84,3.96,3.64,0.0014,0.141,False,IoT_Sensor
WQT_ITN_STR_20240714,VLG_ITN_01,2024-07-14,Stream,7.0,6.07,138.5,72.86,5.95,3.04,0.0003,0.243,False,IoT_Sensor
WQT_AIT_PON_20240714,VLG_AIT_01,2024-07-14,Pond,6.65,17.77,276.85,118.13,29.81,10.13,0.0035,0.391,False,IoT_Sensor
WQT_AIT_RIV_20240714,VLG_AIT_01,2024-07-14,River,6.79,2.76,130.15,60.4,10.11,0.83,0.0024,0.216,False,IoT_Sensor
WQT_AIT_WEL_20240714,VLG_AIT_01,2024-07-14,Well,6.94,3.91,454.15,258.64,20.78,5.95,0.0004,0.505,False,IoT_Sensor
WQT_IMF_WEL_20240714,VLG_IMF_01,2024-07-14,Well,6.95,2.36,243.55,148.85,33.17,5.4,0.0067,0.455,False,IoT_Sensor
WQT_IMF_LAK_20240714,VLG_IMF_01,2024-07-14,Lake,6.94,5.32,151.17,58.39,14.17,3.96,0.0013,0.371,False,IoT_Sensor
WQT_IMF_HAN_20240714,VLG_IMF_01,2024-07-14,Handpump,7.57,2.39,449.91,158.63,49.19,9.92,0.0166,0.538,False,IoT_Sensor
WQT_TIN_HAN_20240714,VLG_TIN_01,2024-07-14,Handpump,7.8,1.48,366.03,133.7,44.98,11.26,0.0179,0.937,False,IoT_Sensor
WQT_TIN_BOR_20240714,VLG_TIN_01,2024-07-14,Borewell,7.68,2.3,577.08,257.03,79.34,12.22,0.0219,1.343,False,IoT_Sensor
WQT_TIN_PON_20240714,VLG_TIN_01,2024-07-14,Pond,7.15,16.41,216.73,103.62,27.64,9.63,0.0043,0.345,False,IoT_Sensor
WQT_PAS_RIV_20240714,VLG_PAS_01,2024-07-14,River,6.84,6.97,198.89,67.56,18.37,6.86,0.0026,0.299,False,IoT_Sensor
WQT_PAS_STR_20240714,VLG_PAS_01,2024-07-14,Stream,7.23,10.16,181.43,15.33,2.95,5.73,0.0021,0.079,False,IoT_Sensor
WQT_PAS_HAN_20240714,VLG_PAS_01,2024-07-14,Handpump,7.54,0.24,338.58,232.28,5.77,19.29,0.023,0.321,False,IoT_Sensor
WQT_GAU_RIV_20240715,VLG_GAU_01,2024-07-15,River,6.88,5.94,105.38,51.51,13.11,3.74,0.0023,0.332,False,IoT_Sensor
WQT_GAU_HAN_20240715,VLG_GAU_01,2024-07-15,Handpump,7.5,2.13,389.98,123.46,40.89,11.79,0.0052,0.573,False,IoT_Sensor
WQT_GAU_PON_20240715,VLG_GAU_01,2024-07-15,Pond,7.39,9.65,123.48,91.12,13.62,11.71,0.0039,0.37,False,IoT_Sensor
WQT_SIL_WEL_20240715,VLG_SIL_01,2024-07-15,Well,7.47,1.92,265.64,116.37,44.5,6.29,0.0075,0.899,False,IoT_Sensor
WQT_SIL_PON_20240715,VLG_SIL_01,2024-07-15,Pond,6.87,14.62,163.52,67.51,22.32,1.49,0.003,0.189,False,IoT_Sensor
WQT_SIL_HAN_20240715,VLG_SIL_01,2024-07-15,Handpump,7.42,1.26,155.75,116.15,52.2,15.56,0.0094,1.011,False,IoT_Sensor
WQT_AGR_BOR_20240715,VLG_AGR_01,2024-07-15,Borewell,7.58,1.89,303.61,222.19,45.96,12.03,0.0115,1.011,False,IoT_Sensor
WQT_AGR_HAN_20240715,VLG_AGR_01,2024-07-15,Handpump,7.85,2.68,307.82,185.36,17.68,13.88,0.0178,0.63,True,IoT_Sensor
WQT_AGR_RIV_20240715,VLG_AGR_01,2024-07-15,River,6.77,10.97,157.59,103.99,16.41,4.13,0.0031,0.34,False,IoT_Sensor
WQT_KOH_SPR_20240715,VLG_KOH_01,2024-07-15,Spring,7.31,2.24,121.51,44.57,6.47,3.64,0.0012,0.177,False,IoT_Sensor
WQT_KOH_STR_20240715,VLG_KOH_01,2024-07-15,Stream,7.51,5.32,133.43,100.62,6.8,3.32,0.0006,0.265,False,IoT_Sensor
WQT_KOH_TAN_20240715,VLG_KOH_01,2024-07-15,Tanker,7.09,1.21,134.4,81.69,23.95,4.78,0.0004,0.311,False,IoT_Sensor
WQT_SHI_STR_20240715,VLG_SHI_01,2024-07-15,Stream,7.23,6.12,126.19,82.71,12.05,5.53,0.0015,0.331,False,IoT_Sensor
WQT_SHI_RAI_20240715,VLG_SHI_01,2024-07-15,Rainwater Collector,6.04,0.0,37.28,9.02,2.53,3.49,0.0014,0.104,False,IoT_Sensor
WQT_SHI_SPR_20240715,VLG_SHI_01,2024-07-15,Spring,7.43,1.29,103.08,57.19,7.63,1.86,0.002,0.269,True,IoT_Sensor
WQT_ITN_RIV_20240715,VLG_ITN_01,2024-07-15,River,6.88,10.35,149.9,91.9,22.5,1.17,0.0017,0.338,False,IoT_Sensor
WQT_ITN_GRA_20240715,VLG_ITN_01,2024-07-15,Gravity-fed System,7.23,1.52,131.15,76.78,10.98,3.86,0.0005,0.003,False,IoT_Sensor
WQT_ITN_STR_20240715,VLG_ITN_01,2024-07-15,Stream,7.03,5.98,203.51,95.48,4.55,4.24,0.0005,0.154,False,IoT_Sensor
WQT_AIT_PON_20240715,VLG_AIT_01,2024-07-15,Pond,6.65,0.0,151.42,79.41,20.36,4.39,0.0031,0.294,False,IoT_Sensor
WQT_AIT_RIV_20240715,VLG_AIT_01,2024-07-15,River,7.12,11.03,85.92,111.69,18.8,5.84,0.0025,0.24,True,IoT_Sensor
WQT_AIT_WEL_20240715,VLG_AIT_01,2024-07-15,Well,7.03,3.92,204.0,189.99,14.3,9.08,0.0033,0.439,False,IoT_Sensor
WQT_IMF_WEL_20240715,VLG_IMF_01,2024-07-15,Well,7.21,5.88,297.4,85.88,38.03,13.17,0.0036,0.674,False,IoT_Sensor
WQT_IMF_LAK_20240715,VLG_IMF_01,2024-07-15,Lake,7.38,6.01,211.13,76.07,12.75,4.85,0.0019,0.323,False,IoT_Sensor
WQT_IMF_HAN_20240715,VLG_IMF_01,2024-07-15,Handpump,7.53,1.93,455.38,195.61,49.3,5.67,0.0189,0.33,False,IoT_Sensor
WQT_TIN_HAN_20240715,VLG_TIN_01,2024-07-15,Handpump,7.56,2.82,287.31,215.26,31.54,10.89,0.0058,0.819,False,IoT_Sensor
WQT_TIN_BOR_20240715,VLG_TIN_01,2024-07-15,Borewell,7.61,0.19,33.69,166.05,16.94,18.94,0.0256,1.142,False,IoT_Sensor
WQT_TIN_PON_20240715,VLG_TIN_01,2024-07-15,Pond,7.05,6.48,225.46,109.37,14.86,9.07,0.0034,0.505,False,IoT_Sensor
WQT_PAS_RIV_20240715,VLG_PAS_01,2024-07-15,River,7.4,1.53,132.55,81.11,16.73,1.17,0.002,0.268,False,IoT_Sensor
WQT_PAS_STR_20240715,VLG_PAS_01,2024-07-15,Stream,7.43,0.31,156.11,73.45,6.04,4.68,0.0007,0.28,False,IoT_Sensor
WQT_PAS_HAN_20240715,VLG_PAS_01,2024-07-15,Handpump,7.55,1.8,364.77,187.63,22.72,9.74,0.0174,0.479,False,IoT_Sensor
WQT_GAU_RIV_20240716,VLG_GAU_01,2024-07-16,River,7.43,6.7,128.54,75.6,31.79,7.8,0.0015,0.224,False,IoT_Sensor
WQT_GAU_HAN_20240716,VLG_GAU_01,2024-07-16,Handpump,7.49,3.43,391.64,64.95,53.36,9.36,0.0248,0.777,False,IoT_Sensor
WQT_GAU_PON_20240716,VLG_GAU_01,2024-07-16,Pond,6.71,24.83,195.9,33.02,14.16,12.23,0.0027,0.326,False,IoT_Sensor
WQT_SIL_WEL_20240716,VLG_SIL_01,2024-07-16,Well,7.16,5.11,338.83,72.68,31.16,3.45,0.0052,0.802,False,IoT_Sensor
WQT_SIL_PON_20240716,VLG_SIL_01,2024-07-16,Pond,7.39,13.98,256.39,131.19,30.89,13.31,0.0016,0.374,False,IoT_Sensor
WQT_SIL_HAN_20240716,VLG_SIL_01,2024-07-16,Handpump,7.35,1.5,197.65,226.42,48.5,6.99,0.0231,0.883,False,IoT_Sensor
WQT_AGR_BOR_20240716,VLG_AGR_01,2024-07-16,Borewell,7.59,2.88,390.73,254.35,86.11,18.18,0.0051,0.606,False,IoT_Sensor
WQT_AGR_HAN_20240716,VLG_AGR_01,2024-07-16,Handpump,7.65,1.02,271.17,228.37,13.01,18.23,0.0116,0.274,False,IoT_Sensor
WQT_AGR_RIV_20240716,VLG_AGR_01,2024-07-16,River,6.86,6.08,187.96,89.96,17.72,7.85,0.002,0.143,False,IoT_Sensor
WQT_KOH_SPR_20240716,VLG_KOH_01,2024-07-16,Spring,7.29,3.9,105.93,72.73,3.46,3.3,0.0002,0.134,False,IoT_Sensor
WQT_KOH_STR_20240716,VLG_KOH_01,2024-07-16,Stream,7.01,6.96,155.75,79.9,13.14,7.09,0.0006,0.309,False,IoT_Sensor
WQT_KOH_TAN_20240716,VLG_KOH_01,2024-07-16,Tanker,7.15,1.82,182.73,69.2,21.86,4.92,0.0023,0.672,False,IoT_Sensor
WQT_SHI_STR_20240716,VLG_SHI_01,2024-07-16,Stream,7.38,8.79,120.74,68.5,10.31,5.1,0.0008,0.243,False,IoT_Sensor
WQT_SHI_RAI_20240716,VLG_SHI_01,2024-07-16,Rainwater Collector,6.65,10.75,72.95,35.08,10.32,2.27,0.0001,0.127,False,IoT_Sensor
WQT_SHI_SPR_20240716,VLG_SHI_01,2024-07-16,Spring,7.41,3.38,98.59,72.26,7.85,3.77,0.0006,0.253,False,IoT_Sensor
WQT_ITN_RIV_20240716,VLG_ITN_01,2024-07-16,River,7.62,10.86,160.51,113.43,15.76,8.7,0.0025,0.349,True,IoT_Sensor
WQT_ITN_GRA_20240716,VLG_ITN_01,2024-07-16,Gravity-fed System,7.41,1.62,142.86,58.43,12.78,3.91,0.0016,0.024,False,IoT_Sensor
WQT_ITN_STR_20240716,VLG_ITN_01,2024-07-16,Stream,7.33,14.05,186.61,80.16,13.6,4.92,0.0028,0.221,False,IoT_Sensor
WQT_AIT_PON_20240716,VLG_AIT_01,2024-07-16,Pond,7.54,13.41,226.85,92.26,14.77,3.24,0.0038,0.392,False,IoT_Sensor
WQT_AIT_RIV_20240716,VLG_AIT_01,2024-07-16,River,7.21,16.15,114.4,68.86,20.99,6.43,0.003,0.392,True,IoT_Sensor
WQT_AIT_WEL_20240716,VLG_AIT_01,2024-07-16,Well,6.88,3.23,338.56,203.97,20.9,12.7,0.003,0.738,False,IoT_Sensor
WQT_IMF_WEL_20240716,VLG_IMF_01,2024-07-16,Well,6.65,3.36,378.11,119.22,33.15,9.61,0.0065,0.564,False,IoT_Sensor
WQT_IMF_LAK_20240716,VLG_IMF_01,2024-07-16,Lake,6.88,16.46,199.37,144.01,30.92,12.18,0.0021,0.319,False,IoT_Sensor
WQT_IMF_HAN_20240716,VLG_IMF_01,2024-07-16,Handpump,7.66,2.73,453.48,210.19,44.3,8.72,0.0088,0.876,False,IoT_Sensor
WQT_TIN_HAN_20240716,VLG_TIN_01,2024-07-16,Handpump,7.36,3.35,421.49,91.55,35.43,15.59,0.0257,1.005,False,IoT_Sensor
WQT_TIN_BOR_20240716,VLG_TIN_01,2024-07-16,Borewell,7.7,1.19,203.16,166.88,70.53,12.97,0.0329,0.835,False,IoT_Sensor
WQT_TIN_PON_20240716,VLG_TIN_01,2024-07-16,Pond,6.46,20.44,189.77,137.23,20.32,11.83,0.0019,0.398,False,IoT_Sensor
WQT_PAS_RIV_20240716,VLG_PAS_01,2024-07-16,River,6.7,12.71,141.96,121.2,15.96,6.47,0.0019,0.344,False,IoT_Sensor
WQT_PAS_STR_20240716,VLG_PAS_01,2024-07-16,Stream,7.24,13.79,77.4,68.35,7.4,6.2,0.0017,0.04,False,IoT_Sensor
WQT_PAS_HAN_20240716,VLG_PAS_01,2024-07-16,Handpump,7.7,3.04,409.32,189.61,59.09,14.05,0.0169,1.083,False,IoT_Sensor
WQT_GAU_RIV_20240717,VLG_GAU_01,2024-07-17,River,7.02,15.48,220.86,79.08,24.97,4.38,0.0001,0.312,True,IoT_Sensor
WQT_GAU_HAN_20240717,VLG_GAU_01,2024-07-17,Handpump,7.78,2.86,268.72,190.16,25.79,16.24,0.0141,0.937,False,IoT_Sensor
WQT_GAU_PON_20240717,VLG_GAU_01,2024-07-17,Pond,6.77,12.74,149.98,108.87,24.62,6.65,0.0026,0.499,False,IoT_Sensor
WQT_SIL_WEL_20240717,VLG_SIL_01,2024-07-17,Well,7.54,0.41,356.76,155.92,8.02,14.92,0.0079,0.472,False,IoT_Sensor
WQT_SIL_PON_20240717,VLG_SIL_01,2024-07-17,Pond,7.16,21.61,204.83,98.76,26.99,13.39,0.003,0.437,True,IoT_Sensor
WQT_SIL_HAN_20240717,VLG_SIL_01,2024-07-17,Handpump,7.6,1.69,322.64,207.96,18.92,15.07,0.0133,1.006,False,IoT_Sensor
WQT_AGR_BOR_20240717,VLG_AGR_01,2024-07-17,Borewell,7.51,1.49,371.28,303.66,44.23,3.41,0.0094,0.681,False,IoT_Sensor
WQT_AGR_HAN_20240717,VLG_AGR_01,2024-07-17,Handpump,7.62,2.11,259.81,156.01,56.11,13.44,0.0074,0.927,False,IoT_Sensor
WQT_AGR_RIV_20240717,VLG_AGR_01,2024-07-17,River,7.37,15.39,75.48,84.54,19.81,3.27,0.0026,0.032,False,IoT_Sensor
WQT_KOH_SPR_20240717,VLG_KOH_01,2024-07-17,Spring,7.47,3.88,11.2,60.23,7.21,3.1,0.0024,0.102,False,IoT_Sensor
WQT_KOH_STR_20240717,VLG_KOH_01,2024-07-17,Stream,7.22,3.31,59.84,80.56,11.51,4.56,0.0027,0.235,False,IoT_Sensor
WQT_KOH_TAN_20240717,VLG_KOH_01,2024-07-17,Tanker,7.11,3.07,166.45,61.15,15.15,5.42,0.0012,0.582,False,IoT_Sensor
WQT_SHI_STR_20240717,VLG_SHI_01,2024-07-17,Stream,7.42,7.56,99.57,102.11,10.27,6.16,0.0001,0.094,False,IoT_Sensor
WQT_SHI_RAI_20240717,VLG_SHI_01,2024-07-17,Rainwater Collector,6.32,4.03,68.0,9.75,8.0,4.09,0.0015,0.04,False,IoT_Sensor
WQT_SHI_SPR_20240717,VLG_SHI_01,2024-07-17,Spring,7.28,1.43,104.58,49.34,8.36,3.8,0.0016,0.341,False,IoT_Sensor
WQT_ITN_RIV_20240717,VLG_ITN_01,2024-07-17,River,7.1,10.27,162.27,79.67,16.64,8.97,0.003,0.36,False,IoT_Sensor
WQT_ITN_GRA_20240717,VLG_ITN_01,2024-07-17,Gravity-fed System,7.33,2.83,74.5,39.76,11.94,4.02,0.0002,0.272,False,IoT_Sensor
WQT_ITN_STR_20240717,VLG_ITN_01,2024-07-17,Stream,7.13,6.96,176.9,110.54,10.07,6.31,0.0014,0.131,False,IoT_Sensor
WQT_AIT_PON_20240717,VLG_AIT_01,2024-07-17,Pond,7.21,9.22,255.2,108.0,13.04,6.45,0.0037,0.455,False,IoT_Sensor
WQT_AIT_RIV_20240717,VLG_AIT_01,2024-07-17,River,7.14,4.61,78.21,52.57,12.25,4.75,0.0035,0.325,False,IoT_Sensor
WQT_AIT_WEL_20240717,VLG_AIT_01,2024-07-17,Well,7.18,2.9,278.24,144.75,39.35,16.22,0.0057,0.509,False,IoT_Sensor
WQT_IMF_WEL_20240717,VLG_IMF_01,2024-07-17,Well,7.38,5.23,237.49,188.52,19.96,8.0,0.0063,0.161,False,IoT_Sensor
WQT_IMF_LAK_20240717,VLG_IMF_01,2024-07-17,Lake,7.04,19.56,217.13,74.6,8.59,10.08,0.0055,0.331,False,IoT_Sensor
WQT_IMF_HAN_20240717,VLG_IMF_01,2024-07-17,Handpump,7.41,1.14,218.49,128.89,46.45,10.81,0.0114,0.906,False,IoT_Sensor
WQT_TIN_HAN_20240717,VLG_TIN_01,2024-07-17,Handpump,7.36,1.7,411.84,182.28,7.19,19.19,0.0136,1.055,True,IoT_Sensor
WQT_TIN_BOR_20240717,VLG_TIN_01,2024-07-17,Borewell,8.11,3.02,453.41,180.26,72.62,9.47,0.0221,0.922,False,IoT_Sensor
